age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference,total_shopping_activity,online_activity_share,store_activity_share,income_group
22,92924.0,3.1,11,3.4,10,1,41,1,27127.0,117933.0,5,1,6,1,3,3,8,3,9,8,2,Other,Tier 1,Store,42,0.9761904761904762,0.023809523809523808,Lower-Middle
59,44332.0,6.6,7,3.1,4,4,41,17,52646.0,124644.0,5,7,1,3,6,7,5,9,6,9,1,Other,Tier 3,Store,58,0.7068965517241379,0.29310344827586204,Low
56,146001.0,6.3,10,2.5,8,4,49,15,44124.0,33055.0,1,4,6,5,8,7,10,6,9,6,6,Male,Tier 1,Store,64,0.765625,0.234375,Upper-Middle
75,61737.0,6.1,8,1.9,9,6,44,2,118683.0,2722.0,4,8,2,7,9,7,4,2,10,9,9,Other,Tier 3,Online,46,0.9565217391304348,0.043478260869565216,Low
58,145912.0,9.0,9,2.0,1,3,16,19,111162.0,97224.0,1,4,3,10,2,3,6,2,4,1,7,Female,Tier 2,Store,35,0.45714285714285713,0.5428571428571428,Upper-Middle
45,104031.0,1.4,6,0.8,8,9,35,0,75525.0,138233.0,10,1,6,2,6,4,6,2,6,7,5,Male,Tier 1,Store,35,1.0,0.0,Lower-Middle
24,220042.0,6.8,8,3.8,8,6,17,4,79855.0,23037.0,1,7,6,9,3,10,9,3,8,6,2,Other,Tier 2,Online,21,0.8095238095238095,0.19047619047619047,High
26,198024.0,5.5,2,4.9,5,7,32,0,33221.0,134171.0,7,0,7,3,4,9,7,6,1,6,6,Female,Tier 3,Store,32,1.0,0.0,High
25,35991.0,7.2,10,0.7,10,6,17,6,56962.0,128001.0,5,2,2,8,8,3,8,2,8,1,2,Other,Tier 1,Store,23,0.7391304347826086,0.2608695652173913,Low
29,42472.0,6.1,8,3.8,2,9,6,17,121471.0,29468.0,8,3,6,3,3,6,9,10,3,6,4,Male,Tier 1,Store,23,0.2608695652173913,0.7391304347826086,Low
51,74946.0,5.8,13,2.4,7,2,28,3,56598.0,8583.0,4,9,2,6,4,9,6,4,9,9,6,Male,Tier 2,Online,31,0.9032258064516129,0.0967741935483871,Lower-Middle
50,172921.0,3.6,11,1.7,5,8,4,8,25623.0,145703.0,9,6,5,7,3,10,2,4,8,8,1,Male,Tier 3,Store,12,0.3333333333333333,0.6666666666666666,Upper-Middle
65,17338.239999999998,4.7,2,2.7,5,5,15,0,71397.0,57597.0,10,2,3,1,3,3,5,2,2,10,2,Female,Tier 2,Store,15,1.0,0.0,Low
72,144237.0,10.7,8,1.5,6,2,30,0,121727.0,1819.04,4,0,4,1,2,10,9,2,10,8,6,Female,Tier 1,Online,30,1.0,0.0,Upper-Middle
40,17765.0,7.2,2,2.8,10,7,4,5,136835.0,105188.0,2,3,1,6,10,9,1,4,2,6,8,Other,Tier 3,Store,9,0.4444444444444444,0.5555555555555556,Low
79,58074.0,8.1,3,2.1,8,5,9,16,128495.0,141662.0,3,7,7,4,9,9,6,8,7,6,5,Female,Tier 1,Store,25,0.36,0.64,Low
41,117795.0,5.3,7,2.1,1,8,28,15,94879.0,51247.0,9,1,2,7,3,5,9,6,7,2,3,Female,Tier 1,Store,43,0.6511627906976745,0.3488372093023256,Lower-Middle
54,175355.0,4.3,11,4.0,3,10,28,18,58775.0,134000.0,3,6,6,2,1,3,3,8,7,3,9,Male,Tier 2,Store,46,0.6086956521739131,0.391304347826087,Upper-Middle
52,116387.0,7.6,9,0.2,7,6,15,3,116654.0,116434.0,1,1,4,1,7,2,6,10,1,9,5,Female,Tier 3,Store,18,0.8333333333333334,0.16666666666666666,Lower-Middle
61,246233.0,2.2,3,1.8,9,7,3,9,67473.0,30057.0,9,0,5,5,9,2,8,1,3,1,9,Other,Tier 3,Store,12,0.25,0.75,High
57,146841.0,4.7,5,0.0,10,1,0,15,56835.0,13305.0,2,8,7,4,5,5,8,10,8,5,3,Male,Tier 2,Store,15,0.0,1.0,Upper-Middle
39,163878.0,5.3,9,2.7,2,2,7,6,105572.0,99427.0,2,9,3,7,5,3,3,3,9,4,3,Other,Tier 1,Store,13,0.5384615384615384,0.46153846153846156,Upper-Middle
44,236590.0,7.9,7,1.9,4,9,27,1,50247.0,134415.0,8,2,3,8,3,7,2,10,8,3,3,Female,Tier 1,Store,28,0.9642857142857143,0.03571428571428571,High
52,17972.0,6.8,14,1.6,4,7,0,19,79356.0,124577.0,3,5,5,1,1,1,1,7,5,4,5,Male,Tier 1,Store,19,0.0,1.0,Low
18,164328.0,5.1,2,2.9,7,7,27,6,29217.0,64748.0,3,1,5,8,4,6,10,8,3,3,1,Female,Tier 1,Store,33,0.8181818181818182,0.18181818181818182,Upper-Middle
52,118903.0,6.7,5,3.3,5,4,2,6,111992.0,56674.0,3,8,1,9,8,5,3,5,7,6,7,Other,Tier 3,Store,8,0.25,0.75,Lower-Middle
54,164725.0,5.4,5,4.0,5,4,49,4,6354.0,138194.0,6,1,4,7,5,4,3,1,7,3,9,Other,Tier 2,Store,53,0.9245283018867925,0.07547169811320754,Upper-Middle
64,118579.0,8.1,9,5.5,7,3,1,14,108233.0,68093.0,4,4,2,6,8,9,6,2,8,10,7,Male,Tier 2,Store,15,0.06666666666666667,0.9333333333333333,Lower-Middle
31,232741.0,6.5,2,1.8,2,10,24,18,13621.0,47737.0,2,4,5,9,3,8,4,7,8,2,2,Other,Tier 2,Store,42,0.5714285714285714,0.42857142857142855,High
20,54339.0,9.5,1,1.6,8,4,36,9,1878.92,120673.0,4,9,7,1,8,3,4,9,6,1,8,Female,Tier 1,Store,45,0.8,0.2,Low
18,171829.0,5.4,4,2.5,6,10,10,4,83941.0,98631.0,3,5,7,1,4,6,2,2,7,5,10,Female,Tier 1,Store,14,0.7142857142857143,0.2857142857142857,Upper-Middle
22,118376.0,8.5,4,2.6,5,6,45,4,92077.0,116900.0,7,4,3,1,7,9,7,10,2,4,9,Other,Tier 1,Store,49,0.9183673469387755,0.08163265306122448,Lower-Middle
43,57399.0,6.2,1,4.8,1,3,17,17,85814.0,75100.0,10,7,5,1,9,5,2,1,7,3,3,Female,Tier 2,Store,34,0.5,0.5,Low
72,59013.0,4.6,10,3.2,2,10,41,3,89406.0,99464.0,4,8,5,5,2,9,5,4,2,2,2,Female,Tier 2,Store,44,0.9318181818181818,0.06818181818181818,Low
31,243677.0,10.7,7,1.3,6,8,38,13,17469.0,135555.0,1,8,6,7,1,2,1,4,2,3,4,Female,Tier 3,Store,51,0.7450980392156863,0.2549019607843137,High
56,160778.0,8.6,2,1.2,6,1,39,17,80296.0,3724.0,7,6,3,7,10,5,4,7,3,3,10,Male,Tier 2,Online,56,0.6964285714285714,0.30357142857142855,Upper-Middle
44,184303.0,6.5,11,3.4,9,6,19,8,104486.0,129118.0,4,1,3,8,2,2,6,8,10,1,9,Male,Tier 1,Store,27,0.7037037037037037,0.2962962962962963,Upper-Middle
26,42909.0,7.5,13,2.2,6,2,16,16,66464.0,42645.0,9,2,3,7,4,6,9,8,8,10,2,Other,Tier 3,Store,32,0.5,0.5,Low
32,222703.0,3.8,9,4.3,1,1,6,11,132677.0,117563.0,4,4,5,4,7,3,7,7,1,10,1,Male,Tier 3,Store,17,0.35294117647058826,0.6470588235294118,High
32,203644.0,3.9,7,3.2,7,4,47,17,93610.0,94636.0,7,1,2,2,1,6,2,9,5,2,5,Female,Tier 3,Store,64,0.734375,0.265625,High
43,231951.0,8.2,13,1.1,3,6,16,15,27477.0,28490.0,6,7,6,6,7,7,10,9,2,7,6,Female,Tier 1,Store,31,0.5161290322580645,0.4838709677419355,High
59,209839.0,6.0,13,1.0,8,7,3,2,68687.0,146503.0,6,3,6,1,4,5,6,7,5,1,10,Other,Tier 2,Store,5,0.6,0.4,High
77,172541.0,5.7,12,2.9,6,1,35,18,92082.0,115759.0,2,6,3,5,1,6,10,4,4,4,5,Female,Tier 1,Store,53,0.660377358490566,0.33962264150943394,Upper-Middle
30,147385.0,5.4,12,2.1,3,3,29,9,33951.0,109717.0,5,4,1,7,5,4,10,7,2,4,10,Male,Tier 3,Store,38,0.7631578947368421,0.23684210526315788,Upper-Middle
68,153919.0,6.3,14,4.0,3,6,0,19,102658.0,134419.0,4,8,6,7,4,6,4,5,5,9,8,Female,Tier 2,Store,19,0.0,1.0,Upper-Middle
49,196294.0,5.5,7,2.9,8,6,34,6,16239.0,51114.0,1,9,7,7,6,7,9,3,7,1,7,Female,Tier 3,Store,40,0.85,0.15,High
56,220774.0,1.9,1,2.9,6,10,11,0,81110.0,50960.0,9,2,1,3,5,9,8,10,10,4,5,Male,Tier 2,Store,11,1.0,0.0,High
66,156002.0,8.8,14,0.9,2,6,16,0,75652.0,135566.0,3,3,2,3,7,3,6,9,3,2,10,Female,Tier 2,Store,16,1.0,0.0,Upper-Middle
69,18285.0,5.8,9,1.9,3,7,15,14,110041.0,114112.0,9,5,7,2,6,3,4,4,5,7,2,Male,Tier 3,Store,29,0.5172413793103449,0.4827586206896552,Low
78,138637.0,9.7,10,2.4,6,7,27,0,24638.0,5233.0,1,6,2,8,7,1,9,10,9,6,9,Male,Tier 1,Online,27,1.0,0.0,Upper-Middle
49,50863.0,2.5,9,0.1,7,10,31,8,56208.0,111844.0,7,7,6,10,2,5,5,6,8,10,1,Other,Tier 3,Store,39,0.7948717948717948,0.20512820512820512,Low
21,162776.0,2.5,2,3.3,4,8,45,13,25831.0,119113.0,9,7,5,2,8,9,7,3,7,3,9,Male,Tier 3,Store,58,0.7758620689655172,0.22413793103448276,Upper-Middle
47,164777.0,5.4,10,3.6,8,2,34,12,122359.0,94010.0,2,0,6,9,10,6,6,5,9,6,3,Male,Tier 3,Store,46,0.7391304347826086,0.2608695652173913,Upper-Middle
54,146627.0,8.0,9,1.8,3,10,18,18,78537.0,23504.0,3,5,1,9,6,3,10,5,5,7,3,Male,Tier 2,Store,36,0.5,0.5,Upper-Middle
40,36323.0,3.6,2,4.1,6,1,28,15,41448.0,5103.0,10,0,2,5,2,10,9,8,9,5,5,Male,Tier 1,Hybrid,43,0.6511627906976745,0.3488372093023256,Low
56,85968.0,3.5,13,4.1,7,10,28,16,59910.0,41333.0,2,0,6,6,8,7,5,10,1,6,3,Female,Tier 1,Store,44,0.6363636363636364,0.36363636363636365,Lower-Middle
62,212994.0,6.7,2,3.2,8,7,15,8,116934.0,108180.0,7,3,4,2,9,9,6,5,7,8,6,Female,Tier 3,Store,23,0.6521739130434783,0.34782608695652173,High
32,68915.0,5.4,13,2.4,4,1,3,13,78818.0,96001.0,8,8,1,7,7,7,9,4,7,3,6,Female,Tier 2,Store,16,0.1875,0.8125,Low
60,124543.0,7.1,13,3.8,5,2,20,2,21340.0,60841.0,6,9,5,7,10,2,1,6,2,3,3,Other,Tier 2,Store,22,0.9090909090909091,0.09090909090909091,Lower-Middle
46,156691.0,5.4,13,0.6,6,1,48,8,92800.0,93812.0,1,1,7,10,7,10,9,3,10,1,7,Female,Tier 3,Store,56,0.8571428571428571,0.14285714285714285,Upper-Middle
53,218462.0,6.8,8,2.6,1,1,43,19,72635.0,130427.0,5,3,6,5,2,1,8,2,9,3,7,Female,Tier 2,Store,62,0.6935483870967742,0.3064516129032258,High
30,123500.0,8.7,3,1.4,9,3,0,0,81535.0,118800.0,1,5,2,6,4,1,6,1,3,3,1,Other,Tier 3,Store,0,0.0,0.0,Lower-Middle
49,205346.0,3.6,14,1.6,3,4,18,4,59280.0,62788.0,3,7,7,2,8,3,6,6,5,8,1,Female,Tier 3,Store,22,0.8181818181818182,0.18181818181818182,High
24,219245.0,8.4,3,3.1,2,5,43,5,74441.0,127310.0,1,1,5,4,5,9,6,6,6,8,1,Male,Tier 1,Store,48,0.8958333333333334,0.10416666666666667,High
76,167297.0,2.6,7,1.5,7,5,25,19,116497.0,148555.12,2,0,4,7,9,1,3,1,9,4,2,Male,Tier 1,Store,44,0.5681818181818182,0.4318181818181818,Upper-Middle
68,126266.0,7.2,10,0.5,4,2,11,13,6513.0,147067.0,10,2,3,6,7,1,9,7,6,4,9,Female,Tier 2,Store,24,0.4583333333333333,0.5416666666666666,Lower-Middle
39,41739.0,8.8,6,5.4,4,3,16,9,148347.32000000004,17768.0,1,0,4,7,5,9,4,5,9,4,4,Other,Tier 2,Hybrid,25,0.64,0.36,Low
45,193780.0,5.0,7,1.7,10,8,36,7,81143.0,72313.0,7,9,1,9,8,8,3,3,3,4,7,Male,Tier 3,Store,43,0.8372093023255814,0.16279069767441862,High
19,143041.0,7.3,6,1.4,9,2,27,14,107435.0,21414.0,7,0,3,9,8,9,3,7,6,7,4,Female,Tier 1,Store,41,0.6585365853658537,0.34146341463414637,Upper-Middle
59,68019.0,5.0,14,4.1,7,4,35,0,76716.0,101646.0,4,4,1,2,2,7,5,4,2,8,10,Male,Tier 3,Store,35,1.0,0.0,Low
62,222226.0,7.2,9,1.7,9,7,28,15,58708.0,120987.0,2,9,2,3,7,2,9,1,1,2,2,Other,Tier 2,Store,43,0.6511627906976745,0.3488372093023256,High
79,247701.96000000005,1.5,2,0.8,1,9,4,19,127600.0,97844.0,4,8,2,3,6,3,3,10,1,2,10,Female,Tier 1,Store,23,0.17391304347826086,0.8260869565217391,High
74,22373.0,6.3,8,1.3,3,3,37,6,22706.0,139268.0,4,6,5,3,3,5,8,5,10,7,1,Other,Tier 2,Store,43,0.8604651162790697,0.13953488372093023,Low
70,181353.0,6.8,11,1.9,10,3,2,0,36095.0,50286.0,9,4,1,8,2,4,10,3,7,5,8,Other,Tier 3,Store,2,1.0,0.0,Upper-Middle
23,35187.0,8.7,6,1.1,10,7,14,4,13955.0,58226.0,9,3,7,2,10,9,4,9,10,4,7,Other,Tier 3,Store,18,0.7777777777777778,0.2222222222222222,Low
45,82863.0,7.9,14,1.4,6,8,2,9,27183.0,83886.0,5,4,3,10,2,3,2,4,7,2,3,Male,Tier 2,Store,11,0.18181818181818182,0.8181818181818182,Lower-Middle
45,112927.0,5.7,4,1.9,1,4,12,4,40662.0,92543.0,7,4,6,9,2,6,5,5,1,9,4,Female,Tier 2,Store,16,0.75,0.25,Lower-Middle
61,99085.0,6.5,6,3.8,5,1,4,7,113980.0,75515.0,7,4,3,3,8,8,8,1,7,8,5,Female,Tier 2,Store,11,0.36363636363636365,0.6363636363636364,Lower-Middle
61,132996.0,3.1,6,5.2,4,5,20,5,105078.0,35686.0,3,1,3,3,9,5,9,2,9,6,7,Male,Tier 1,Store,25,0.8,0.2,Upper-Middle
37,54220.0,9.3,12,3.9,4,4,40,9,5799.0,132034.0,9,6,7,2,10,7,9,7,5,2,8,Male,Tier 3,Store,49,0.8163265306122449,0.1836734693877551,Low
47,145503.0,7.4,10,2.2,7,8,22,13,25603.0,3961.0,3,7,2,9,10,6,10,5,3,6,4,Female,Tier 3,Online,35,0.6285714285714286,0.37142857142857144,Upper-Middle
79,22642.0,2.3,3,0.7,5,7,46,7,38875.0,61678.0,7,4,4,5,7,6,2,4,6,10,4,Female,Tier 3,Store,53,0.8679245283018868,0.1320754716981132,Low
28,94971.0,6.5,8,3.4,7,2,21,5,74950.0,41811.0,7,1,7,8,3,9,1,8,2,5,2,Other,Tier 2,Store,26,0.8076923076923077,0.19230769230769232,Lower-Middle
75,70556.0,6.6,5,1.2,1,6,33,8,92094.0,143843.0,9,7,2,3,8,3,2,2,3,10,1,Male,Tier 3,Store,41,0.8048780487804879,0.1951219512195122,Low
72,179832.0,4.5,11,2.0,9,4,40,14,129753.0,118814.0,7,6,7,7,3,1,8,2,6,1,8,Male,Tier 3,Store,54,0.7407407407407407,0.25925925925925924,Upper-Middle
45,53192.0,6.2,10,4.6,8,7,25,15,108193.0,19054.0,5,3,6,5,7,6,6,1,10,6,4,Male,Tier 3,Online,40,0.625,0.375,Low
42,150453.0,4.3,11,4.7,7,9,46,0,22442.0,46972.0,10,7,3,6,6,4,8,7,9,4,2,Male,Tier 3,Store,46,1.0,0.0,Upper-Middle
56,242655.0,3.2,4,2.7,10,7,30,13,119240.0,140317.0,2,6,5,2,4,3,6,7,4,7,7,Male,Tier 1,Store,43,0.6976744186046512,0.3023255813953488,High
79,165630.0,4.8,14,4.1,2,2,34,19,93771.0,10528.0,10,9,3,3,1,4,9,9,6,10,4,Other,Tier 1,Store,53,0.6415094339622641,0.3584905660377358,Upper-Middle
50,45782.0,6.3,14,4.0,6,8,6,17,125421.0,82970.0,1,6,3,5,10,5,7,10,2,2,3,Other,Tier 1,Store,23,0.2608695652173913,0.7391304347826086,Low
18,19782.0,7.9,13,3.4,4,6,39,6,114153.0,12853.0,6,4,4,9,8,4,9,4,3,5,1,Female,Tier 2,Online,45,0.8666666666666667,0.13333333333333333,Low
74,237489.0,6.1,2,2.1,3,9,44,11,36109.0,53701.0,9,6,5,5,7,10,1,8,4,7,8,Other,Tier 3,Store,55,0.8,0.2,High
44,200784.0,7.9,14,1.8,8,7,31,9,113942.0,54960.0,3,5,7,7,4,3,8,2,7,7,3,Other,Tier 3,Store,40,0.775,0.225,High
79,241017.0,7.3,10,2.6,4,5,21,14,1878.92,44697.0,1,7,5,5,1,2,8,7,1,2,5,Other,Tier 2,Store,35,0.6,0.4,High
74,165534.0,3.9,1,0.8,3,8,46,6,112514.0,147326.0,1,0,4,2,1,1,6,6,6,2,4,Other,Tier 2,Store,52,0.8846153846153846,0.11538461538461539,Upper-Middle
69,75030.0,7.3,13,1.9,5,7,5,4,60302.0,21238.0,9,8,1,3,8,4,4,9,10,10,3,Male,Tier 3,Store,9,0.5555555555555556,0.4444444444444444,Lower-Middle
30,214591.0,7.3,7,3.3,9,1,20,10,116539.0,35964.0,9,9,4,7,7,7,9,2,6,8,9,Female,Tier 3,Store,30,0.6666666666666666,0.3333333333333333,High
58,71411.0,9.5,10,1.7,10,5,44,2,44776.0,49248.0,6,6,3,6,1,2,5,6,3,2,3,Female,Tier 3,Store,46,0.9565217391304348,0.043478260869565216,Low
20,201278.0,6.8,11,4.5,3,7,38,3,147586.0,50206.0,3,3,2,5,4,10,8,6,7,6,6,Female,Tier 2,Store,41,0.926829268292683,0.07317073170731707,High
56,112469.0,3.5,3,2.8,9,10,48,10,4027.0,57290.0,9,1,3,5,9,6,6,10,6,8,2,Female,Tier 1,Store,58,0.8275862068965517,0.1724137931034483,Lower-Middle
23,61950.0,4.9,3,3.5,4,7,46,14,104183.0,52320.0,5,6,5,10,9,6,10,8,6,2,2,Other,Tier 3,Store,60,0.7666666666666667,0.23333333333333334,Low
25,148595.0,2.3,3,2.2,10,3,36,14,1878.92,48606.0,8,7,4,10,1,8,7,7,3,2,3,Other,Tier 3,Store,50,0.72,0.28,Upper-Middle
44,206998.0,7.0,10,3.3,4,5,26,16,12164.0,18010.0,4,5,5,3,2,9,6,4,10,9,8,Male,Tier 1,Hybrid,42,0.6190476190476191,0.38095238095238093,High
26,155749.0,9.3,12,1.0,2,8,9,10,145935.0,8481.0,1,4,5,4,3,3,3,6,2,3,9,Female,Tier 2,Online,19,0.47368421052631576,0.5263157894736842,Upper-Middle
79,221900.0,1.4,13,3.1,8,9,21,5,145849.0,28906.0,2,2,3,2,5,10,10,6,7,5,3,Other,Tier 1,Store,26,0.8076923076923077,0.19230769230769232,High
54,161161.0,9.4,3,3.2,4,9,43,6,69625.0,5469.0,8,0,5,5,8,3,9,4,8,4,10,Female,Tier 2,Online,49,0.8775510204081632,0.12244897959183673,Upper-Middle
50,150653.0,7.0,2,4.2,3,10,17,10,129396.0,31393.0,4,2,1,9,1,6,8,9,5,5,7,Other,Tier 2,Store,27,0.6296296296296297,0.37037037037037035,Upper-Middle
68,157979.0,3.8,6,0.0,3,5,3,4,27190.0,16374.0,1,3,3,2,2,7,8,1,1,1,2,Male,Tier 2,Hybrid,7,0.42857142857142855,0.5714285714285714,Upper-Middle
59,151681.0,6.5,14,1.6,1,2,44,0,146882.0,145372.0,5,7,6,5,9,7,8,8,9,1,3,Male,Tier 3,Store,44,1.0,0.0,Upper-Middle
61,197225.0,3.9,10,0.2,8,8,34,0,79943.0,102991.0,4,7,7,1,10,3,7,4,5,3,4,Other,Tier 3,Store,34,1.0,0.0,High
41,65539.0,6.9,3,1.4,5,7,37,12,140861.0,123191.0,10,8,7,4,10,8,6,2,5,3,1,Female,Tier 1,Store,49,0.7551020408163265,0.24489795918367346,Low
32,190215.0,6.1,1,2.4,5,4,37,1,32321.0,78610.0,5,1,2,5,2,3,5,9,1,5,1,Male,Tier 1,Store,38,0.9736842105263158,0.02631578947368421,Upper-Middle
76,37936.0,6.7,10,3.3,4,5,35,17,80386.0,3081.0,3,0,3,7,5,9,2,4,5,7,10,Male,Tier 1,Online,52,0.6730769230769231,0.3269230769230769,Low
71,65182.0,4.2,13,5.4,5,10,3,5,120141.0,54844.0,4,3,5,2,6,2,4,5,2,10,3,Male,Tier 2,Store,8,0.375,0.625,Low
49,126259.0,4.5,13,4.3,5,10,44,13,48125.0,14994.0,8,6,2,6,6,7,1,9,4,1,2,Male,Tier 1,Online,57,0.7719298245614035,0.22807017543859648,Lower-Middle
49,245596.0,7.0,9,1.9,9,2,9,10,82395.0,100995.0,6,2,3,4,2,2,4,5,7,8,1,Female,Tier 2,Store,19,0.47368421052631576,0.5263157894736842,High
41,110042.0,5.0,6,3.4,6,9,31,4,146200.0,130326.0,5,8,5,9,4,2,10,1,8,9,6,Female,Tier 3,Store,35,0.8857142857142857,0.11428571428571428,Lower-Middle
58,28163.0,6.3,6,4.1,9,6,9,18,91020.0,115937.0,10,4,1,6,9,5,2,6,5,8,10,Female,Tier 2,Store,27,0.3333333333333333,0.6666666666666666,Low
69,205830.0,6.9,10,2.4,8,9,42,12,52433.0,4713.0,4,1,5,7,1,4,8,3,7,2,1,Other,Tier 1,Online,54,0.7777777777777778,0.2222222222222222,High
66,192129.0,5.6,9,2.4,3,8,44,11,139176.0,10407.0,10,2,1,5,8,9,5,10,7,5,3,Female,Tier 2,Online,55,0.8,0.2,High
79,158609.0,8.3,2,2.2,2,1,9,8,35473.0,44498.0,2,5,6,7,8,2,5,5,7,4,9,Female,Tier 1,Store,17,0.5294117647058824,0.47058823529411764,Upper-Middle
66,37419.0,5.6,10,3.1,6,9,10,3,70062.0,137856.0,1,6,4,8,7,7,1,10,6,1,8,Male,Tier 3,Store,13,0.7692307692307693,0.23076923076923078,Low
75,188650.0,5.6,9,3.0,2,9,49,5,20914.0,44239.0,4,9,5,2,4,2,1,6,7,3,6,Other,Tier 3,Store,54,0.9074074074074074,0.09259259259259259,Upper-Middle
69,221063.0,4.7,14,2.7,3,4,38,3,65878.0,123248.0,2,8,5,8,9,4,4,5,6,4,1,Male,Tier 2,Store,41,0.926829268292683,0.07317073170731707,High
29,136211.0,8.1,12,4.8,3,1,8,0,15810.0,148452.0,9,4,6,2,9,6,3,1,9,9,4,Other,Tier 1,Store,8,1.0,0.0,Upper-Middle
79,137762.0,4.6,3,3.8,1,4,12,16,49874.0,96666.0,2,4,1,8,8,10,2,7,1,5,6,Other,Tier 3,Store,28,0.42857142857142855,0.5714285714285714,Upper-Middle
56,220671.0,8.5,3,0.4,5,6,41,16,13679.0,98350.0,2,5,1,10,6,9,5,4,10,5,4,Female,Tier 2,Store,57,0.7192982456140351,0.2807017543859649,High
19,17338.239999999998,6.3,3,0.2,8,4,17,9,63462.0,38298.0,6,4,3,2,3,7,5,6,2,1,10,Other,Tier 1,Store,26,0.6538461538461539,0.34615384615384615,Low
20,47214.0,10.7,1,3.0,9,9,46,17,89221.0,113210.0,6,8,1,4,2,5,1,1,3,10,6,Female,Tier 1,Store,63,0.7301587301587301,0.2698412698412698,Low
66,239006.0,4.7,10,2.4,7,4,36,13,77681.0,23533.0,4,8,2,7,7,8,4,8,6,8,10,Other,Tier 3,Store,49,0.7346938775510204,0.2653061224489796,High
54,246100.0,8.6,7,0.2,5,10,46,2,129338.0,101580.0,3,4,7,9,6,9,10,9,5,10,4,Female,Tier 3,Store,48,0.9583333333333334,0.041666666666666664,High
66,17413.0,7.0,10,0.0,8,8,10,16,39862.0,92724.0,4,0,7,7,5,4,5,10,6,10,9,Male,Tier 3,Store,26,0.38461538461538464,0.6153846153846154,Low
73,24505.0,5.0,13,2.2,9,2,27,3,13900.0,29601.0,5,6,5,8,8,3,6,8,4,10,8,Other,Tier 3,Store,30,0.9,0.1,Low
34,117802.0,7.0,7,2.8,9,7,5,1,59074.0,14142.0,8,8,7,3,7,1,6,10,5,10,6,Other,Tier 1,Hybrid,6,0.8333333333333334,0.16666666666666666,Lower-Middle
76,148177.0,6.9,2,2.9,9,8,32,14,3399.0,91077.0,2,3,2,2,4,6,9,9,5,7,3,Other,Tier 2,Store,46,0.6956521739130435,0.30434782608695654,Upper-Middle
66,214176.0,5.3,6,1.7,2,6,13,5,21065.0,35375.0,10,0,4,4,2,8,3,3,6,10,9,Other,Tier 3,Store,18,0.7222222222222222,0.2777777777777778,High
19,143303.0,6.9,4,1.8,3,10,46,8,60310.0,115971.0,6,0,4,5,8,1,5,9,1,8,3,Male,Tier 2,Store,54,0.8518518518518519,0.14814814814814814,Upper-Middle
19,129897.0,8.3,11,1.8,2,6,28,6,146190.0,86369.0,7,7,2,2,5,6,5,2,2,8,10,Male,Tier 1,Store,34,0.8235294117647058,0.17647058823529413,Lower-Middle
45,73408.0,7.0,7,3.1,5,8,38,9,71423.0,14801.0,3,2,4,6,6,4,2,3,3,4,2,Female,Tier 2,Online,47,0.8085106382978723,0.19148936170212766,Lower-Middle
71,183751.0,5.2,14,0.5,3,3,14,1,107367.0,119082.0,5,1,6,2,4,8,2,2,3,10,6,Male,Tier 3,Store,15,0.9333333333333333,0.06666666666666667,Upper-Middle
40,131908.0,5.0,14,2.5,9,2,47,19,16335.0,19980.0,2,5,7,7,2,10,3,10,9,8,9,Female,Tier 1,Store,66,0.7121212121212122,0.2878787878787879,Lower-Middle
54,245168.0,5.8,7,3.8,2,9,4,13,65723.0,107023.0,3,1,5,7,4,9,1,2,10,6,5,Other,Tier 2,Store,17,0.23529411764705882,0.7647058823529411,High
49,94731.0,8.2,4,2.0,5,8,21,5,32361.0,148555.12,2,3,5,5,6,8,7,1,9,1,9,Male,Tier 2,Store,26,0.8076923076923077,0.19230769230769232,Lower-Middle
50,80131.0,4.5,3,2.7,5,10,30,4,55491.0,68360.0,10,9,6,8,9,3,7,10,6,1,7,Female,Tier 1,Store,34,0.8823529411764706,0.11764705882352941,Lower-Middle
18,79280.0,6.8,7,3.0,5,5,18,4,10323.0,131300.0,1,0,3,2,2,5,6,3,1,1,6,Male,Tier 3,Store,22,0.8181818181818182,0.18181818181818182,Lower-Middle
36,30762.0,2.9,9,1.6,1,5,17,19,23313.0,89574.0,8,7,3,8,6,5,8,4,8,5,1,Male,Tier 3,Store,36,0.4722222222222222,0.5277777777777778,Low
79,132798.0,7.2,4,2.4,10,6,5,11,132227.0,129406.0,3,7,1,9,10,1,8,8,5,10,9,Female,Tier 3,Store,16,0.3125,0.6875,Upper-Middle
19,131854.0,7.5,6,0.8,7,6,8,7,98450.0,54824.0,7,8,1,5,5,10,7,10,6,4,1,Female,Tier 2,Store,15,0.5333333333333333,0.4666666666666667,Lower-Middle
70,73703.0,10.1,7,3.1,2,2,29,6,108593.0,22508.0,3,3,4,5,3,3,3,9,10,3,5,Female,Tier 1,Store,35,0.8285714285714286,0.17142857142857143,Lower-Middle
61,227506.0,7.9,10,2.7,2,7,30,15,95427.0,14670.0,7,0,3,4,5,4,3,4,1,4,8,Female,Tier 3,Online,45,0.6666666666666666,0.3333333333333333,High
